scenario,segment_id,task_id,current,legacy_next,goal,ready_time,blocked_reason,edge_start,edge_end,occupying_segment_id,occupying_task_id,occupancy_start,occupancy_end,earliest_release_time,wait_needed,can_current_node_hold,node_hold_capacity_reason,merge_group_reason,event_variant,queue_rank,queue_length,label_source
legacy_offset64_merge32,91:storage_in,91,27,28,47,13124.482149999998,edge_capacity,27,28,95:storage_in,95,13123.1,13133.9,13133.882149999996,9.399999999997817,True,ok,,capacity_wait_budget_5s,2,2,capacity_wait_budget_5s
legacy_offset64_merge32,68:storage_in,68,18,22,47,12486.50318,edge_capacity+merge_group,18,22,64:storage_in,64,12484.4;12484.4,12492.8;12492.8,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,abstain_no_safe_hold
legacy_offset64_merge32,66:storage_in,66,18,22,47,12487.636550000001,edge_capacity+merge_group,18,22,64:storage_in,64,12484.4;12484.4,12492.8;12492.8,12492.83977,5.203219999999419,True,ok,merge_group,capacity_wait_budget_10s,3,3,capacity_wait_budget_10s
legacy_offset64_merge32,73:storage_in,73,18,22,47,12494.37299,edge_capacity+merge_group,18,22,66:storage_in,66,12492.8;12492.8,12501.2;12501.2,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,abstain_no_safe_hold
legacy_offset64_merge32,71:storage_in,71,18,22,47,12495.506200000002,edge_capacity+merge_group,18,22,66:storage_in,66,12492.8;12492.8,12501.2;12501.2,12501.23977,5.733569999998508,True,ok,merge_group,capacity_wait_budget_10s,3,3,capacity_wait_budget_10s
legacy_offset64_merge32,65:storage_in,65,13,23,47,12496.137770000001,merge_group,13,23,66:storage_in,66,12492.8,12501.2,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,65:storage_in,65,13,23,47,12497.137770000001,merge_group,13,23,66:storage_in,66,12492.8,12501.2,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,74:storage_in,74,8,11,47,12497.83982,edge_capacity,8,11,70:storage_in,70,12495.1,12498.3,12498.306480000001,0.46666000000186614,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,70:storage_in,70,11,13,47,12499.306480000001,edge_capacity,11,13,67:storage_in,67,12491.2,12502.4,,,False,current_node_hold_conflict,,capacity_wait_budget_10s,2,2,legacy_reroute_after_wait_budget_10s
legacy_offset64_merge32,65:storage_in,65,13,23,47,12500.137770000001,merge_group,13,23,66:storage_in;71:storage_in,66;71,12492.8;12501.2,12501.2;12509.6,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,65:storage_in,65,13,23,47,12501.137770000001,merge_group,13,23,66:storage_in;71:storage_in,66;71,12492.8;12501.2,12501.2;12509.6,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,65:storage_in,65,13,23,47,12502.137770000001,merge_group,13,23,71:storage_in,71,12501.2,12509.6,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,abstain_no_safe_hold
legacy_offset64_merge32,66:storage_in,66,22,24,47,12502.23977,edge_capacity,22,24,64:storage_in,64,12493.8,12504.2,12504.23977,2.0,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,75:storage_in,75,18,22,47,12502.574170000002,edge_capacity+merge_group,18,22,71:storage_in,71,12501.2;12501.2,12509.6;12509.6,12509.63977,7.065599999998085,True,ok,merge_group,capacity_wait_budget_10s,3,3,capacity_wait_budget_10s
legacy_offset64_merge32,67:storage_in,67,13,23,47,12503.387820000002,merge_group,13,23,71:storage_in,71,12501.2,12509.6,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,67:storage_in,67,13,23,47,12504.387820000002,merge_group,13,23,71:storage_in,71,12501.2,12509.6,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,67:storage_in,67,13,23,47,12505.387820000002,merge_group,13,23,71:storage_in,71,12501.2,12509.6,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,abstain_no_safe_hold
legacy_offset64_merge32,72:storage_in,72,13,23,47,12506.80448,merge_group,13,23,71:storage_in;75:storage_in,71;75,12501.2;12509.6,12509.6;12518,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,76:storage_in,76,11,13,47,12507.121410000002,edge_capacity,11,13,74:storage_in,74,12502.5,12513.7,12513.706480000003,6.5850700000009965,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,72:storage_in,72,13,23,47,12507.80448,merge_group,13,23,71:storage_in;75:storage_in,71;75,12501.2;12509.6,12509.6;12518,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,71:storage_in,71,22,24,47,12510.63977,edge_capacity,22,24,66:storage_in,66,12504.2,12514.6,12514.63977,4.0,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,72:storage_in,72,13,23,47,12510.80448,merge_group,13,23,75:storage_in,75,12509.6,12518,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,72:storage_in,72,13,23,47,12511.80448,merge_group,13,23,75:storage_in,75,12509.6,12518,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,72:storage_in,72,13,23,47,12512.80448,merge_group,13,23,75:storage_in,75,12509.6,12518,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,abstain_no_safe_hold
legacy_offset64_merge32,74:storage_in,74,13,23,47,12514.706480000003,merge_group,13,23,75:storage_in,75,12509.6,12518,12518.03977,3.3332899999968504,True,ok,merge_group,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,66:storage_in,66,27,28,47,12518.23977,edge_capacity,27,28,64:storage_in,64,12507.8,12518.6,12518.63977,0.3999999999996362,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,75:storage_in,75,22,24,47,12519.03977,edge_capacity,22,24,71:storage_in,71,12514.6,12525,12525.03977,6.0,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,71:storage_in,71,24,27,47,12526.03977,edge_capacity,24,27,74:storage_in,74,12524.8,12526.4,12526.43977,0.4000000000014552,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,74:storage_in,74,27,28,47,12527.43977,edge_capacity,27,28,66:storage_in,66,12518.6,12529.4,,,False,current_node_hold_conflict,,capacity_wait_budget_10s,2,2,abstain_no_safe_hold
legacy_offset64_merge32,71:storage_in,71,27,28,47,12529.039770000001,edge_capacity,27,28,66:storage_in,66,12518.6,12529.4,12529.439769999999,0.3999999999978172,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,76:storage_in,76,27,28,47,12535.306480000005,edge_capacity,27,28,71:storage_in,71,12529.4,12540.2,12540.239769999998,4.933289999993576,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,75:storage_in,75,27,28,47,12542.03977,edge_capacity,27,28,76:storage_in,76,12540.2,12551,12551.039769999998,8.999999999998181,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,81:storage_in,81,18,22,47,13058.24528,edge_capacity+merge_group,18,22,79:storage_in,79,13056.5;13056.5,13064.9;13064.9,13064.88215,6.636870000000272,True,ok,merge_group,capacity_wait_budget_10s,3,3,capacity_wait_budget_10s
legacy_offset64_merge32,84:storage_in,84,4,17,47,13059.8454,edge_capacity,4,17,82:storage_in,82,13057.1,13060.7,13060.659440000001,0.8140400000011141,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,82:storage_in,82,18,22,47,13066.259440000002,edge_capacity+merge_group,18,22,81:storage_in,81,13064.9;13064.9,13073.3;13073.3,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,abstain_no_safe_hold
legacy_offset64_merge32,84:storage_in,84,18,22,47,13067.859440000002,edge_capacity+merge_group,18,22,81:storage_in,81,13064.9;13064.9,13073.3;13073.3,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,abstain_no_safe_hold
legacy_offset64_merge32,86:storage_in,86,18,22,47,13068.91217,edge_capacity+merge_group,18,22,81:storage_in,81,13064.9;13064.9,13073.3;13073.3,13073.28215,4.369979999999487,True,ok,merge_group,capacity_wait_budget_10s,3,3,capacity_wait_budget_10s
legacy_offset64_merge32,91:storage_in,91,4,17,47,13070.4367,edge_capacity,4,17,89:storage_in,89,13068.8,13072.4,13072.445380000001,2.0086800000008225,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,80:storage_in,80,13,23,47,13072.361780000001,merge_group,13,23,81:storage_in;86:storage_in,81;86,13064.9;13073.3,13073.3;13081.7,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,85:storage_in,85,11,13,47,13072.70649,edge_capacity,11,13,78:storage_in,78,13062.8,13074,13074.04994,1.3434500000003027,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,80:storage_in,80,13,23,47,13073.361780000001,merge_group,13,23,86:storage_in,86,13073.3,13081.7,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,abstain_no_safe_hold
legacy_offset64_merge32,89:storage_in,89,17,18,47,13073.445380000001,edge_capacity,17,18,87:storage_in,87,13072.4,13074,13073.978690000002,0.5333100000007107,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,81:storage_in,81,22,24,47,13074.28215,edge_capacity,22,24,79:storage_in,79,13065.9,13076.3,13076.28215,2.0,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,87:storage_in,87,18,22,47,13074.978690000002,edge_capacity+merge_group,18,22,86:storage_in,86,13073.3;13073.3,13081.7;13081.7,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,abstain_no_safe_hold
legacy_offset64_merge32,78:storage_in,78,13,23,47,13075.04994,merge_group,13,23,86:storage_in,86,13073.3,13081.7,13081.682149999999,6.63220999999794,True,ok,merge_group,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,89:storage_in,89,18,22,47,13076.578690000002,edge_capacity+merge_group,18,22,78:storage_in;86:storage_in,78;86,13073.3;13073.3;13081.7,13081.7;13081.7;13084.9,13084.88215,8.303459999997358,True,ok,merge_group,capacity_wait_budget_10s,4,4,capacity_wait_budget_10s
legacy_offset64_merge32,88:storage_in,88,11,13,47,13080.63983,edge_capacity,11,13,85:storage_in,85,13074,13085.2,,,False,current_node_hold_conflict,,capacity_wait_budget_10s,2,2,legacy_reroute_after_wait_budget_10s
legacy_offset64_merge32,86:storage_in,86,22,24,47,13082.682149999999,edge_capacity,22,24,81:storage_in,81,13076.3,13086.7,13086.682149999999,4.0,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,92:storage_in,92,11,13,47,13084.09516,edge_capacity,11,13,85:storage_in,85,13074,13085.2,13085.249940000002,1.1547800000007555,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,91:storage_in,91,18,22,47,13086.645380000002,edge_capacity+merge_group,18,22,89:storage_in,89,13084.9;13084.9,13093.3;13093.3,13093.28215,6.636769999997341,True,ok,merge_group,capacity_wait_budget_10s,3,3,capacity_wait_budget_10s
legacy_offset64_merge32,90:storage_in,90,13,23,47,13088.13782,merge_group,13,23,89:storage_in,89,13084.9,13093.3,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,90:storage_in,90,13,23,47,13089.13782,merge_group,13,23,89:storage_in,89,13084.9,13093.3,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,90:storage_in,90,13,23,47,13090.13782,merge_group,13,23,89:storage_in;91:storage_in,89;91,13084.9;13093.3,13093.3;13101.7,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,81:storage_in,81,27,28,47,13090.28215,edge_capacity,27,28,79:storage_in,79,13079.9,13090.7,13090.682149999999,0.3999999999996362,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,93:storage_in,93,11,13,47,13091.12116,edge_capacity,11,13,92:storage_in,92,13085.2,13096.4,13096.449940000002,5.328780000001643,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,78:storage_in,78,27,28,47,13092.08215,edge_capacity,27,28,81:storage_in,81,13090.7,13101.5,13101.482149999998,9.399999999997817,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,90:storage_in,90,13,23,47,13093.13782,merge_group,13,23,89:storage_in;91:storage_in,89;91,13084.9;13093.3,13093.3;13101.7,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,3,3,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,90:storage_in,90,13,23,47,13094.13782,merge_group,13,23,91:storage_in,91,13093.3,13101.7,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,89:storage_in,89,22,24,47,13094.28215,edge_capacity,22,24,86:storage_in,86,13086.7,13097.1,13097.082149999998,2.7999999999992724,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,90:storage_in,90,13,23,47,13095.13782,merge_group,13,23,91:storage_in,91,13093.3,13101.7,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,90:storage_in,90,13,23,47,13096.13782,merge_group,13,23,91:storage_in,91,13093.3,13101.7,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,abstain_no_safe_hold
legacy_offset64_merge32,92:storage_in,92,13,23,47,13097.449940000002,merge_group,13,23,91:storage_in,91,13093.3,13101.7,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_10s,2,2,abstain_no_safe_hold
legacy_offset64_merge32,95:storage_in,95,13,23,47,13098.80448,merge_group,13,23,91:storage_in,91,13093.3,13101.7,13101.682149999999,2.8776699999980337,True,ok,merge_group,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,91:storage_in,91,22,24,47,13102.682149999999,edge_capacity,22,24,89:storage_in,89,13097.1,13107.5,13107.482149999998,4.799999999999272,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,86:storage_in,86,27,28,47,13102.682149999999,edge_capacity,27,28,78:storage_in,78,13101.5,13112.3,13112.282149999997,9.599999999998545,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,94:storage_in,94,46,36,47,13111.240860000004,edge_capacity,46,36,88:storage_in,88,13097,13111.8,13111.839829999999,0.598969999995461,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,95:storage_in,95,27,28,47,13114.08215,edge_capacity,27,28,86:storage_in,86,13112.3,13123.1,13123.082149999997,8.999999999996362,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,91:storage_in,91,27,28,47,13124.482149999998,edge_capacity,27,28,95:storage_in,95,13123.1,13133.9,13133.882149999996,9.399999999997817,True,ok,,capacity_wait_budget_10s,2,2,capacity_wait_budget_10s
legacy_offset64_merge32,68:storage_in,68,18,22,47,12486.50318,edge_capacity+merge_group,18,22,64:storage_in,64,12484.4;12484.4,12492.8;12492.8,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_30s,3,3,abstain_no_safe_hold
legacy_offset64_merge32,66:storage_in,66,18,22,47,12487.636550000001,edge_capacity+merge_group,18,22,64:storage_in,64,12484.4;12484.4,12492.8;12492.8,12492.83977,5.203219999999419,True,ok,merge_group,capacity_wait_budget_30s,3,3,capacity_wait_budget_30s
legacy_offset64_merge32,73:storage_in,73,18,22,47,12494.37299,edge_capacity+merge_group,18,22,66:storage_in,66,12492.8;12492.8,12501.2;12501.2,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_30s,3,3,abstain_no_safe_hold
legacy_offset64_merge32,71:storage_in,71,18,22,47,12495.506200000002,edge_capacity+merge_group,18,22,66:storage_in,66,12492.8;12492.8,12501.2;12501.2,12501.23977,5.733569999998508,True,ok,merge_group,capacity_wait_budget_30s,3,3,capacity_wait_budget_30s
legacy_offset64_merge32,65:storage_in,65,13,23,47,12496.137770000001,merge_group,13,23,66:storage_in,66,12492.8,12501.2,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_30s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,65:storage_in,65,13,23,47,12497.137770000001,merge_group,13,23,66:storage_in,66,12492.8,12501.2,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_30s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,74:storage_in,74,8,11,47,12497.83982,edge_capacity,8,11,70:storage_in,70,12495.1,12498.3,12498.306480000001,0.46666000000186614,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_offset64_merge32,70:storage_in,70,11,13,47,12499.306480000001,edge_capacity,11,13,67:storage_in,67,12491.2,12502.4,,,False,current_node_hold_conflict,,capacity_wait_budget_30s,2,2,legacy_reroute_after_wait_budget_30s
legacy_offset64_merge32,65:storage_in,65,13,23,47,12500.137770000001,merge_group,13,23,66:storage_in;71:storage_in,66;71,12492.8;12501.2,12501.2;12509.6,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_30s,3,3,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,65:storage_in,65,13,23,47,12501.137770000001,merge_group,13,23,66:storage_in;71:storage_in,66;71,12492.8;12501.2,12501.2;12509.6,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_30s,3,3,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,65:storage_in,65,13,23,47,12502.137770000001,merge_group,13,23,71:storage_in,71,12501.2,12509.6,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_30s,2,2,abstain_no_safe_hold
legacy_offset64_merge32,66:storage_in,66,22,24,47,12502.23977,edge_capacity,22,24,64:storage_in,64,12493.8,12504.2,12504.23977,2.0,True,ok,,capacity_wait_budget_30s,2,2,capacity_wait_budget_30s
legacy_offset64_merge32,75:storage_in,75,18,22,47,12502.574170000002,edge_capacity+merge_group,18,22,71:storage_in,71,12501.2;12501.2,12509.6;12509.6,12509.63977,7.065599999998085,True,ok,merge_group,capacity_wait_budget_30s,3,3,capacity_wait_budget_30s
legacy_offset64_merge32,67:storage_in,67,13,23,47,12503.387820000002,merge_group,13,23,71:storage_in,71,12501.2,12509.6,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_30s,2,2,shield_hold_after_blocked_legacy_next
legacy_offset64_merge32,67:storage_in,67,13,23,47,12504.387820000002,merge_group,13,23,71:storage_in,71,12501.2,12509.6,,,False,current_node_hold_conflict,merge_group,capacity_wait_budget_30s,2,2,shield_hold_after_blocked_legacy_next
